ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	corAns	Experiment	Experiment.Cycle	Experiment.Sample	jitter	probNum	probType	probVer	Procedure	Running	slot1	slot10	slot11	slot12	slot2	slot3	slot4	slot5	slot6	slot7	slot8	slot9	sourceType	stimulus.ACC	stimulus.CRESP	stimulus.RESP	stimulus.RT	stimulus.RTTime	target1Type	target2Type
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	43	1	43	1	43	685	79	s	s15	fractal	Experiment	Images\fractal274.png	Images\fractal469.png	Images\fractal470.png	Images\fractal471.png	Images\fractal274.png	Images\fractal275.png	Images\fractal276.png	Images\fractal289.png	Images\fractal289.png	Images\fractal290.png	Images\fractal291.png	Images\fractal468.png	sd	1	1	1	5392	422352	sd	dd
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	44	1	44	1	44	540	34	a	a1	fractal	Experiment	Images\fractal68.png	Images\fractal70.png	Images\fractal71.png	Images\fractal71.png	Images\fractal68.png	Images\fractal68.png	Images\fractal68.png	Images\fractal69.png	Images\fractal69.png	Images\fractal69.png	Images\fractal69.png	Images\fractal70.png	s	1	1	1	2728	426736	s	d
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	45	2	45	1	45	626	47	a	a2	fractal	Experiment	Images\fractal120.png	Images\fractal123.png	Images\fractal123.png	Images\fractal123.png	Images\fractal120.png	Images\fractal120.png	Images\fractal120.png	Images\fractal121.png	Images\fractal121.png	Images\fractal122.png	Images\fractal122.png	Images\fractal123.png	s	1	2	2	2734	431224	d	s
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	46	2	46	1	46	801	73	s	s9	fractal	Experiment	Images\fractal256.png	Images\fractal307.png	Images\fractal308.png	Images\fractal309.png	Images\fractal256.png	Images\fractal257.png	Images\fractal258.png	Images\fractal232.png	Images\fractal232.png	Images\fractal233.png	Images\fractal233.png	Images\fractal307.png	sd	1	2	2	6038	439176	ss	sd
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	47	2	47	1	47	663	72	s	s8	fractal	Experiment	Images\fractal222.png	Images\fractal481.png	Images\fractal482.png	Images\fractal483.png	Images\fractal222.png	Images\fractal223.png	Images\fractal223.png	Images\fractal388.png	Images\fractal389.png	Images\fractal390.png	Images\fractal390.png	Images\fractal480.png	ss	0	2	1	2640	443592	ds	dd
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	48	1	48	1	48	870	83	s	s19	fractal	Experiment	Images\fractal334.png	Images\fractal244.png	Images\fractal245.png	Images\fractal245.png	Images\fractal335.png	Images\fractal336.png	Images\fractal336.png	Images\fractal292.png	Images\fractal292.png	Images\fractal293.png	Images\fractal294.png	Images\fractal244.png	ds	1	1	1	8121	453688	sd	ss
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	49	2	49	1	49	658	32	p	p2	fractal	Experiment	Images\fractal63.png	Images\fractal63.png	Images\fractal63.png	Images\fractal63.png	Images\fractal63.png	Images\fractal63.png	Images\fractal63.png	Images\fractal64.png	Images\fractal64.png	Images\fractal64.png	Images\fractal64.png	Images\fractal63.png	s	1	2	2	2113	493415	d	s
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	50	2	50	1	50	589	29	p	p2	fractal	Experiment	Images\fractal57.png	Images\fractal57.png	Images\fractal57.png	Images\fractal57.png	Images\fractal57.png	Images\fractal57.png	Images\fractal57.png	Images\fractal58.png	Images\fractal58.png	Images\fractal58.png	Images\fractal58.png	Images\fractal57.png	s	1	2	2	1490	496607	d	s
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	51	2	51	1	51	510	52	a	a3	fractal	Experiment	Images\fractal143.png	Images\fractal146.png	Images\fractal147.png	Images\fractal147.png	Images\fractal143.png	Images\fractal144.png	Images\fractal144.png	Images\fractal145.png	Images\fractal145.png	Images\fractal145.png	Images\fractal145.png	Images\fractal146.png	d	1	2	2	2270	500503	s	d
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	52	1	52	1	52	738	16	p	p1	fractal	Experiment	Images\fractal31.png	Images\fractal32.png	Images\fractal32.png	Images\fractal32.png	Images\fractal31.png	Images\fractal31.png	Images\fractal31.png	Images\fractal31.png	Images\fractal31.png	Images\fractal31.png	Images\fractal31.png	Images\fractal32.png	s	1	1	1	1284	503633	s	d
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	53	1	53	1	53	901	11	p	p1	fractal	Experiment	Images\fractal21.png	Images\fractal22.png	Images\fractal22.png	Images\fractal22.png	Images\fractal21.png	Images\fractal21.png	Images\fractal21.png	Images\fractal21.png	Images\fractal21.png	Images\fractal21.png	Images\fractal21.png	Images\fractal22.png	s	1	1	1	1024	506671	s	d
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	54	1	54	1	54	709	39	a	a1	fractal	Experiment	Images\fractal88.png	Images\fractal90.png	Images\fractal91.png	Images\fractal91.png	Images\fractal88.png	Images\fractal88.png	Images\fractal88.png	Images\fractal89.png	Images\fractal89.png	Images\fractal89.png	Images\fractal89.png	Images\fractal90.png	s	1	1	1	2158	510654	s	d
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	55	2	55	1	55	671	71	s	s7	fractal	Experiment	Images\fractal220.png	Images\fractal465.png	Images\fractal466.png	Images\fractal467.png	Images\fractal220.png	Images\fractal221.png	Images\fractal221.png	Images\fractal283.png	Images\fractal283.png	Images\fractal284.png	Images\fractal285.png	Images\fractal464.png	ss	0	2	1	28082	540510	sd	dd
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	56	2	56	1	56	642	18	p	p2	fractal	Experiment	Images\fractal35.png	Images\fractal35.png	Images\fractal35.png	Images\fractal35.png	Images\fractal35.png	Images\fractal35.png	Images\fractal35.png	Images\fractal36.png	Images\fractal36.png	Images\fractal36.png	Images\fractal36.png	Images\fractal35.png	s	1	2	2	4242	546510	d	s
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	57	2	57	1	57	631	43	a	a2	fractal	Experiment	Images\fractal104.png	Images\fractal107.png	Images\fractal107.png	Images\fractal107.png	Images\fractal104.png	Images\fractal104.png	Images\fractal104.png	Images\fractal105.png	Images\fractal105.png	Images\fractal106.png	Images\fractal106.png	Images\fractal107.png	s	1	2	2	1780	550046	d	s
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	58	2	58	1	58	511	45	a	a2	fractal	Experiment	Images\fractal112.png	Images\fractal115.png	Images\fractal115.png	Images\fractal115.png	Images\fractal112.png	Images\fractal112.png	Images\fractal112.png	Images\fractal113.png	Images\fractal113.png	Images\fractal114.png	Images\fractal114.png	Images\fractal115.png	s	1	2	2	5469	557150	d	s
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	59	2	59	1	59	605	50	a	a3	fractal	Experiment	Images\fractal133.png	Images\fractal136.png	Images\fractal137.png	Images\fractal137.png	Images\fractal133.png	Images\fractal134.png	Images\fractal134.png	Images\fractal135.png	Images\fractal135.png	Images\fractal135.png	Images\fractal135.png	Images\fractal136.png	d	1	2	2	3566	562429	s	d
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	60	1	60	1	60	747	35	a	a1	fractal	Experiment	Images\fractal72.png	Images\fractal74.png	Images\fractal75.png	Images\fractal75.png	Images\fractal72.png	Images\fractal72.png	Images\fractal72.png	Images\fractal73.png	Images\fractal73.png	Images\fractal73.png	Images\fractal73.png	Images\fractal74.png	s	1	1	1	1552	565845	s	d
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	61	2	61	1	61	674	17	p	p2	fractal	Experiment	Images\fractal33.png	Images\fractal33.png	Images\fractal33.png	Images\fractal33.png	Images\fractal33.png	Images\fractal33.png	Images\fractal33.png	Images\fractal34.png	Images\fractal34.png	Images\fractal34.png	Images\fractal34.png	Images\fractal33.png	s	1	2	2	2163	569805	d	s
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	62	1	62	1	62	580	62	a	a4	fractal	Experiment	Images\fractal193.png	Images\fractal197.png	Images\fractal197.png	Images\fractal197.png	Images\fractal193.png	Images\fractal194.png	Images\fractal194.png	Images\fractal195.png	Images\fractal195.png	Images\fractal196.png	Images\fractal196.png	Images\fractal197.png	d	1	1	1	1865	573373	d	s
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	63	2	63	1	63	533	77	s	s13	fractal	Experiment	Images\fractal268.png	Images\fractal319.png	Images\fractal320.png	Images\fractal321.png	Images\fractal268.png	Images\fractal269.png	Images\fractal270.png	Images\fractal452.png	Images\fractal453.png	Images\fractal454.png	Images\fractal455.png	Images\fractal319.png	sd	1	2	2	5358	580381	dd	sd
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	64	1	64	1	64	851	70	s	s6	fractal	Experiment	Images\fractal218.png	Images\fractal365.png	Images\fractal366.png	Images\fractal366.png	Images\fractal218.png	Images\fractal219.png	Images\fractal219.png	Images\fractal432.png	Images\fractal433.png	Images\fractal434.png	Images\fractal435.png	Images\fractal364.png	ss	0	1	2	16395	598749	dd	ds
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	65	1	65	1	65	585	9	p	p1	fractal	Experiment	Images\fractal17.png	Images\fractal18.png	Images\fractal18.png	Images\fractal18.png	Images\fractal17.png	Images\fractal17.png	Images\fractal17.png	Images\fractal17.png	Images\fractal17.png	Images\fractal17.png	Images\fractal17.png	Images\fractal18.png	s	1	1	1	1909	602357	s	d
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	66	2	66	1	66	877	82	s	s18	fractal	Experiment	Images\fractal331.png	Images\fractal359.png	Images\fractal360.png	Images\fractal360.png	Images\fractal332.png	Images\fractal333.png	Images\fractal333.png	Images\fractal242.png	Images\fractal242.png	Images\fractal243.png	Images\fractal243.png	Images\fractal358.png	ds	0	2	1	6490	610836	ss	ds
Fractal Experiment	415	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2337939</Frequency><Timestamp dt:dt="r8">4423965571168</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2016-01-26T17:03:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Fractal Experiment-415-1	60.020	1.0.0.253	1	149717173	Standard	2.0.10.356	2.0.10.356	01-26-2016	1/26/2016 5:03:20 PM	11:03:20	2.0.10.252	67	1	67	1	67	935	2	p	p1	fractal	Experiment	Images\fractal3.png	Images\fractal4.png	Images\fractal4.png	Images\fractal4.png	Images\fractal3.png	Images\fractal3.png	Images\fractal3.png	Images\fractal3.png	Images\fractal3.png	Images\fractal3.png	Images\fractal3.png	Images\fractal4.png	s	1	1	1	1671	614548	s	d
